Symbol,Bid,Ask,Last,Volume,Date,Time
EUR=,1.1164,1.1168,1.1164,8652.0,2016-08-02,1:23:51:0
EUR=,1.1164,1.1168,1.1164,8653.0,2016-08-02,1:23:52:0
EUR=,1.1163,1.1167,1.1163,8654.0,2016-08-02,1:23:52:0
EUR=,1.1163,1.1167,1.1163,8655.0,2016-08-02,1:23:54:0
EUR=,1.1164,1.1167,1.1164,8656.0,2016-08-02,1:23:56:0
EUR=,1.1163,1.1167,1.1163,8657.0,2016-08-02,1:23:57:0
EUR=,1.1164,1.1167,1.1164,8658.0,2016-08-02,1:23:57:0
EUR=,1.1164,1.1167,1.1164,8659.0,2016-08-02,1:23:57:0
EUR=,1.1163,1.1167,1.1163,8660.0,2016-08-02,1:23:58:0
EUR=,1.1164,1.1166,1.1164,8661.0,2016-08-02,1:24:0:0
EUR=,1.1164,1.1166,1.1164,8662.0,2016-08-02,1:24:1:0
EUR=,1.1163,1.1167,1.1163,8663.0,2016-08-02,1:24:1:0
EUR=,1.1162,1.1165,1.1162,8664.0,2016-08-02,1:24:1:0
EUR=,1.1163,1.1165,1.1163,8665.0,2016-08-02,1:24:3:0
EUR=,1.1163,1.1167,1.1163,8666.0,2016-08-02,1:24:4:0
EUR=,1.1163,1.1167,1.1163,8667.0,2016-08-02,1:24:4:0
EUR=,1.1163,1.1167,1.1163,8668.0,2016-08-02,1:24:5:0
EUR=,1.1163,1.1167,1.1163,8669.0,2016-08-02,1:24:5:0
EUR=,1.1163,1.1167,1.1163,8670.0,2016-08-02,1:24:7:0
EUR=,1.1163,1.1167,1.1163,8671.0,2016-08-02,1:24:7:0
EUR=,1.1164,1.1166,1.1164,8672.0,2016-08-02,1:24:7:0
EUR=,1.1165,1.1166,1.1165,8673.0,2016-08-02,1:24:8:0
EUR=,1.1163,1.1167,1.1163,8674.0,2016-08-02,1:24:10:0
EUR=,1.1163,1.1167,1.1163,8675.0,2016-08-02,1:24:13:0
EUR=,1.1163,1.1167,1.1163,8676.0,2016-08-02,1:24:14:0
EUR=,1.1163,1.1167,1.1163,8677.0,2016-08-02,1:24:20:0
EUR=,1.1163,1.1167,1.1163,8678.0,2016-08-02,1:24:23:0
EUR=,1.1163,1.1167,1.1163,8679.0,2016-08-02,1:24:26:0
EUR=,1.1163,1.1167,1.1163,8680.0,2016-08-02,1:24:29:0
EUR=,1.1163,1.1166,1.1163,8681.0,2016-08-02,1:24:30:0
EUR=,1.1163,1.1166,1.1163,8682.0,2016-08-02,1:24:31:0
EUR=,1.1163,1.1167,1.1163,8683.0,2016-08-02,1:24:35:0
EUR=,1.1163,1.1167,1.1163,8684.0,2016-08-02,1:24:37:0
EUR=,1.1163,1.1167,1.1163,8685.0,2016-08-02,1:25:23:0
EUR=,1.1163,1.1167,1.1163,8686.0,2016-08-02,1:25:34:0
EUR=,1.1163,1.1167,1.1163,8687.0,2016-08-02,1:25:52:0
EUR=,1.1163,1.1167,1.1163,8688.0,2016-08-02,1:25:53:0
EUR=,1.1163,1.1167,1.1163,8689.0,2016-08-02,1:25:55:0
EUR=,1.1163,1.1167,1.1163,8690.0,2016-08-02,1:25:58:0
EUR=,1.1163,1.1167,1.1163,8691.0,2016-08-02,1:26:1:0
EUR=,1.1163,1.1167,1.1163,8692.0,2016-08-02,1:26:4:0
EUR=,1.1163,1.1167,1.1163,8693.0,2016-08-02,1:26:5:0
EUR=,1.1164,1.1166,1.1164,8694.0,2016-08-02,1:26:11:0
EUR=,1.1164,1.1166,1.1164,8695.0,2016-08-02,1:26:12:0
EUR=,1.1163,1.1167,1.1163,8696.0,2016-08-02,1:26:13:0
EUR=,1.1163,1.1167,1.1163,8697.0,2016-08-02,1:26:13:0
EUR=,1.1163,1.1167,1.1163,8698.0,2016-08-02,1:26:14:0
EUR=,1.1163,1.1167,1.1163,8699.0,2016-08-02,1:26:18:0
EUR=,1.1163,1.1167,1.1163,8700.0,2016-08-02,1:26:20:0
EUR=,1.1163,1.1167,1.1163,8701.0,2016-08-02,1:26:21:0
EUR=,1.1163,1.1167,1.1163,8702.0,2016-08-02,1:26:21:0
EUR=,1.1163,1.1167,1.1163,8703.0,2016-08-02,1:26:24:0
EUR=,1.1163,1.1167,1.1163,8704.0,2016-08-02,1:26:26:0
EUR=,1.1163,1.1167,1.1163,8705.0,2016-08-02,1:26:27:0
EUR=,1.1163,1.1167,1.1163,8706.0,2016-08-02,1:26:28:0
EUR=,1.1164,1.1166,1.1164,8707.0,2016-08-02,1:26:30:0
EUR=,1.1163,1.1167,1.1163,8708.0,2016-08-02,1:26:30:0
EUR=,1.1164,1.1167,1.1164,8709.0,2016-08-02,1:26:36:0
EUR=,1.1162,1.1166,1.1162,8710.0,2016-08-02,1:26:38:0
EUR=,1.1164,1.1167,1.1164,8711.0,2016-08-02,1:26:38:0
EUR=,1.1163,1.1167,1.1163,8712.0,2016-08-02,1:26:39:0
EUR=,1.1163,1.1167,1.1163,8713.0,2016-08-02,1:26:40:0
EUR=,1.1163,1.1167,1.1163,8714.0,2016-08-02,1:26:42:0
EUR=,1.1163,1.1167,1.1163,8715.0,2016-08-02,1:26:44:0
EUR=,1.1163,1.1167,1.1163,8716.0,2016-08-02,1:26:44:0
EUR=,1.1163,1.1167,1.1163,8717.0,2016-08-02,1:26:45:0
EUR=,1.1163,1.1167,1.1163,8718.0,2016-08-02,1:26:47:0
EUR=,1.1163,1.1167,1.1163,8719.0,2016-08-02,1:26:52:0
EUR=,1.1163,1.1167,1.1163,8720.0,2016-08-02,1:26:52:0
EUR=,1.1163,1.1166,1.1163,8721.0,2016-08-02,1:27:0:0
EUR=,1.1163,1.1167,1.1163,8722.0,2016-08-02,1:27:0:0
EUR=,1.1163,1.1166,1.1163,8723.0,2016-08-02,1:27:1:0
EUR=,1.1164,1.1165,1.1164,8724.0,2016-08-02,1:27:1:0
EUR=,1.1163,1.1166,1.1163,8725.0,2016-08-02,1:27:2:0
EUR=,1.1163,1.1167,1.1163,8726.0,2016-08-02,1:27:2:0
EUR=,1.1163,1.1167,1.1163,8727.0,2016-08-02,1:27:3:0
EUR=,1.1163,1.1167,1.1163,8728.0,2016-08-02,1:27:5:0
EUR=,1.1163,1.1167,1.1163,8729.0,2016-08-02,1:27:5:0
EUR=,1.1163,1.1167,1.1163,8730.0,2016-08-02,1:27:6:0
EUR=,1.1164,1.1167,1.1164,8731.0,2016-08-02,1:27:12:0
EUR=,1.1164,1.1167,1.1164,8732.0,2016-08-02,1:27:16:0
EUR=,1.1162,1.1166,1.1162,8733.0,2016-08-02,1:27:22:0
EUR=,1.1162,1.1166,1.1162,8734.0,2016-08-02,1:27:24:0
EUR=,1.1163,1.1167,1.1163,8735.0,2016-08-02,1:27:27:0
EUR=,1.1163,1.1167,1.1163,8736.0,2016-08-02,1:27:28:0
EUR=,1.1163,1.1167,1.1163,8737.0,2016-08-02,1:27:29:0
EUR=,1.1164,1.1167,1.1164,8738.0,2016-08-02,1:27:30:0
EUR=,1.1164,1.1167,1.1164,8739.0,2016-08-02,1:27:30:0
EUR=,1.1162,1.1166,1.1162,8740.0,2016-08-02,1:27:33:0
EUR=,1.1162,1.1166,1.1162,8741.0,2016-08-02,1:27:38:0
EUR=,1.1165,1.1167,1.1165,8742.0,2016-08-02,1:27:51:0
EUR=,1.1165,1.1167,1.1165,8743.0,2016-08-02,1:27:52:0
EUR=,1.1164,1.1168,1.1164,8744.0,2016-08-02,1:27:53:0
EUR=,1.1164,1.1167,1.1164,8745.0,2016-08-02,1:27:53:0
EUR=,1.1164,1.1168,1.1164,8746.0,2016-08-02,1:27:53:0
EUR=,1.1164,1.1167,1.1164,8747.0,2016-08-02,1:27:54:0
EUR=,1.1162,1.1166,1.1162,8748.0,2016-08-02,1:27:56:0
EUR=,1.1162,1.1166,1.1162,8749.0,2016-08-02,1:27:57:0
EUR=,1.1164,1.1168,1.1164,8750.0,2016-08-02,1:27:58:0
EUR=,1.1164,1.1168,1.1164,8751.0,2016-08-02,1:27:59:0
EUR=,1.1164,1.1168,1.1164,8752.0,2016-08-02,1:28:0:0
EUR=,1.1164,1.1168,1.1164,8753.0,2016-08-02,1:28:0:0
EUR=,1.1164,1.1168,1.1164,8754.0,2016-08-02,1:28:0:0
EUR=,1.1165,1.1166,1.1165,8755.0,2016-08-02,1:28:1:0
EUR=,1.1164,1.1168,1.1164,8756.0,2016-08-02,1:28:2:0
EUR=,1.1164,1.1168,1.1164,8757.0,2016-08-02,1:28:3:0
EUR=,1.1164,1.1168,1.1164,8758.0,2016-08-02,1:28:3:0
EUR=,1.1164,1.1168,1.1164,8759.0,2016-08-02,1:28:5:0
EUR=,1.1164,1.1168,1.1164,8760.0,2016-08-02,1:28:6:0
EUR=,1.1163,1.1167,1.1163,8761.0,2016-08-02,1:28:12:0
EUR=,1.1163,1.1167,1.1163,8762.0,2016-08-02,1:28:15:0
EUR=,1.1163,1.1167,1.1163,8763.0,2016-08-02,1:28:17:0
EUR=,1.1165,1.1167,1.1165,8764.0,2016-08-02,1:28:18:0
EUR=,1.1164,1.1168,1.1164,8765.0,2016-08-02,1:28:19:0
EUR=,1.1164,1.1168,1.1164,8766.0,2016-08-02,1:28:19:0
EUR=,1.1165,1.1167,1.1165,8767.0,2016-08-02,1:28:19:0
EUR=,1.1163,1.1166,1.1163,8768.0,2016-08-02,1:28:23:0
EUR=,1.1164,1.1168,1.1164,8769.0,2016-08-02,1:28:23:0
EUR=,1.1163,1.1167,1.1163,8770.0,2016-08-02,1:28:24:0
EUR=,1.1163,1.1167,1.1163,8771.0,2016-08-02,1:28:26:0
EUR=,1.1164,1.1168,1.1164,8772.0,2016-08-02,1:28:27:0
EUR=,1.1164,1.1168,1.1164,8773.0,2016-08-02,1:28:27:0
EUR=,1.1163,1.1167,1.1163,8774.0,2016-08-02,1:28:29:0
EUR=,1.1163,1.1167,1.1163,8775.0,2016-08-02,1:28:29:0
EUR=,1.1165,1.1167,1.1165,8776.0,2016-08-02,1:28:30:0
EUR=,1.1163,1.1167,1.1163,8777.0,2016-08-02,1:28:31:0
EUR=,1.1163,1.1167,1.1163,8778.0,2016-08-02,1:28:34:0
EUR=,1.1163,1.1167,1.1163,8779.0,2016-08-02,1:28:34:0
EUR=,1.1163,1.1167,1.1163,8780.0,2016-08-02,1:28:35:0
EUR=,1.1163,1.1167,1.1163,8781.0,2016-08-02,1:28:36:0
EUR=,1.1163,1.1167,1.1163,8782.0,2016-08-02,1:28:37:0
EUR=,1.1163,1.1167,1.1163,8783.0,2016-08-02,1:28:40:0
EUR=,1.1163,1.1167,1.1163,8784.0,2016-08-02,1:28:46:0
EUR=,1.1163,1.1167,1.1163,8785.0,2016-08-02,1:28:48:0
EUR=,1.1163,1.1167,1.1163,8786.0,2016-08-02,1:28:49:0
EUR=,1.1163,1.1167,1.1163,8787.0,2016-08-02,1:28:50:0
EUR=,1.1164,1.1168,1.1164,8788.0,2016-08-02,1:28:50:0
EUR=,1.1164,1.1168,1.1164,8789.0,2016-08-02,1:28:52:0
EUR=,1.1164,1.1167,1.1164,8790.0,2016-08-02,1:29:0:0
